oname_fr
明阳新能源投资控股集团有限公司
山东垦利石化集团有限公司
鲁丽集团有限公司
山东渤海实业集团有限公司
宁夏宝丰集团有限公司
稻花香集团
华勤橡胶工业集团有限公司
双良集团有限公司
通鼎集团有限公司
广西南丹南方金属有限公司
湖南博长控股集团有限公司
石横特钢集团有限公司
三花控股集团有限公司
蔚来控股有限公司
福建省金纶高纤股份有限公司
五得利面粉集团有限公司
浙江升华控股集团有限公司
山西晋南钢铁集团有限公司
福佳集团有限公司
重庆市博赛矿业（集团）有限公司
胜星集团有限责任公司
四川冶控集团有限公司
远东控股集团有限公司
金澳科技（湖北）化工有限公司
重庆小康控股有限公司
山东泰山钢铁集团有限公司
新华三信息技术有限公司
山东汇丰石化集团有限公司
攀华集团有限公司
河南金利金铅集团有限公司
卧龙控股集团有限公司
深圳海王集团股份有限公司
四川德胜集团钒钛有限公司
阿特斯阳光电力集团股份有限公司
天津华北集团有限公司
雅迪科技集团有限公司
山东九羊集团有限公司
万通海欣控股集团股份有限公司
内蒙古蒙泰集团有限公司
天津亿联控股集团有限公司
深圳理士电源发展有限公司
淄博鑫泰石化有限公司
广东圣丰集团有限公司
江苏金峰水泥集团有限公司
江苏天工新材料科技集团有限公司
湖南五江控股集团有限公司
太平鸟集团有限公司
宁波中金石化有限公司
桂林力源粮油食品集团有限公司
溧阳德龙金属科技有限公司
日善电脑配件（嘉善）有限公司
中新钢铁集团有限公司
河北东海特钢集团有限公司
伟星集团有限公司
河北诚信集团有限公司
东莞华贝电子科技有限公司
常熟市龙腾特种钢有限公司
六安钢铁控股集团有限公司
江苏江润铜业有限公司
森马集团有限公司
波司登股份有限公司
长治市南烨实业集团有限公司
河北新武安钢铁集团烘熔钢铁有限公司
德华集团控股股份有限公司
永鼎集团有限公司
河南豫联能源集团有限责任公司
天洁集团有限公司
万丰奥特控股集团有限公司
无棣鑫岳化工集团有限公司
中盛世有限公司
江苏徐钢钢铁集团有限公司
江苏三木集团有限公司
河北安丰钢铁集团有限公司
四川渠心科技集团有限公司
大亚科技集团有限公司
骆驼集团股份有限公司
滨化集团
金东投资集团有限公司
宁波申洲针织有限公司
山西潞宝集团
利时集团股份有限公司
安徽天大企业（集团）有限公司
江苏沃得机电集团有限公司
河北新武安钢铁集团鑫汇冶金有限公司
东方恒信集团有限公司
雅鹿集团股份有限公司
济源市万洋冶炼（集团）有限公司
香驰控股有限公司
江苏省镔鑫钢铁集团有限公司
浙江龙盛控股有限公司
大自然钢业集团有限公司
江苏联鑫控股集团有限公司
齐鲁制药集团有限公司
程力汽车集团股份有限公司
河北兴华钢铁有限公司
浙江富春江通信集团有限公司
连云港亚新钢铁有限公司
兴惠化纤集团有限公司
福建圣农控股集团有限公司
致远控股集团有限公司
江苏新霖飞投资有限公司
江苏国强镀锌实业有限公司
美欣达集团有限公司
浙江协和集团有限公司
连云港兴鑫钢铁有限公司
联峰钢铁（张家港）有限公司
久立集团股份有限公司
华芳集团有限公司
郑州宇通企业集团
胜达集团有限公司
震雄铜业集团有限公司
澳洋集团有限公司
西子联合控股有限公司
福建百宏聚纤科技实业有限公司
中哲控股集团有限公司
深圳市东阳光实业发展有限公司
江苏上上电缆集团有限公司
新和成控股集团有限公司
纳爱斯集团有限公司
山东中海化工集团有限公司
山西安泰控股集团有限公司
河南龙成集团有限公司
兴达投资集团有限公司
江苏中超投资集团有限公司
河北天柱钢铁集团有限公司
万事利集团有限公司
江阴江东集团公司
天津天士力大健康产业投资集团有限公司
江苏华宏实业集团有限公司
公元塑业集团有限公司
广东联塑科技实业有限公司
宁波博洋控股集团有限公司
广州立白凯晟控股有限公司
浙江元立金属制品集团有限公司
西子国际控股有限公司
河南金汇不锈钢产业集团有限公司
无锡江南电缆有限公司
河南济源钢铁（集团）有限公司
荆门市格林美新材料有限公司
河北冠丰冶金工业有限公司
广东小鹏汽车科技有限公司
鹰潭沪江铜基新材料有限公司
新阳科技集团有限公司
江苏扬子江船业集团有限公司
新疆生产建设兵团第八师天山铝业有限公司
舜宇集团有限公司
湖北鑫资再生资源集团有限公司
江苏飞达控股集团有限公司
诸城外贸有限责任公司
新疆农六师铝业有限公司
天津源泰德润钢管制造集团有限公司
唐山东华钢铁企业集团有限公司
美锦能源集团有限公司
山西锦绣大象农牧股份有限公司
潍坊特钢集团有限公司
宜兴市紫金铜业有限公司
宗申产业集团有限公司
永兴特种材料科技股份有限公司
山东尚能投资控股集团有限公司
一道新能源科技股份有限公司
江苏润阳新能源科技股份有限公司
云南玉溪玉昆钢铁集团有限公司
赛轮集团股份有限公司
四川和邦投资集团有限公司
山西梗阳投资集团有限公司
广东格兰仕集团有限公司
泰开集团有限公司
江西济民可信集团有限公司
广西贵港钢铁集团有限公司
万向三农集团有限公司
吉利百矿集团有限公司
华立集团股份有限公司
唐山瑞丰钢铁（集团）有限公司
绍兴柯桥恒鸣化纤有限公司
江西远桥金属有限公司
河南心连心化学工业集团股份有限公司
天津市宝来工贸有限公司
浙江新月控股集团有限公司
人本集团有限公司
安徽鸿路钢结构（集团）股份有限公司
华翔集团股份有限公司
上海晨光文具股份有限公司
淮海控股集团有限公司
立中四通轻合金集团股份有限公司
上海起帆电缆股份有限公司
立讯智造（浙江）有限公司
欧派家居集团股份有限公司
安徽天康（集团）股份有限公司
玉锋实业集团有限公司
河南丰利石化有限公司
柳桥集团有限公司
浙江天圣控股集团有限公司
上海胜华电缆科技集团有限公司
安徽中鼎控股（集团）股份有限公司
露笑集团有限公司
杭州福斯特应用材料股份有限公司
福建长源纺织有限公司
成都云图控股股份有限公司
攀枝花钢城集团有限公司
四川科伦药业股份有限公司
东营市亚通石化有限公司
玲珑集团有限公司
宁波力勤资源科技股份有限公司
福建三安集团有限公司
福莱特玻璃集团股份有限公司
云南曲靖呈钢钢铁（集团）有限公司
徐龙集团有限公司
辛集市澳森特钢集团有限公司
赤峰远联钢铁有限责任公司
利欧集团股份有限公司
江苏金昇控股有限公司
杭州青云控股集团有限公司
博威集团有限公司
湖北金盛兰冶金科技有限公司
群升集团有限公司
黑龙江飞鹤乳业有限公司
梦金园黄金珠宝集团股份有限公司
广东粤祥天源控股有限公司
唐山东海钢铁集团有限公司
苏州市相城区江南化纤集团有限公司
横店集团东磁股份有限公司
广州视源电子科技股份有限公司
内蒙古君正能源化工集团股份有限公司
山东荣信集团有限公司
江苏鼎胜新能源材料股份有限公司
卫华集团有限公司
黑龙江鸿展生物科技股份有限公司
青岛康大控股集团有限公司
泰豪集团有限公司
浙富控股集团股份有限公司
辽宁紫竹集团有限公司
东营奥星石油化工有限公司
山东博汇纸业股份有限公司
唐山文丰特钢有限公司
今飞控股集团有限公司
铜陵化学工业集团有限公司
广东恒兴集团有限公司
山西阳光焦化集团股份有限公司
山东潍焦控股集团有限公司
浙江力博控股集团有限公司
云南祥丰实业集团有限公司
山东永鑫能源集团有限公司
浙江中财管道科技股份有限公司
广博控股集团有限公司
海南逸盛石化有限公司
翔宇实业集团有限公司
浙江泰普森实业集团有限公司
铜陵精达特种电磁线股份有限公司
宜宾市美捷通讯科技有限公司
安徽丰原集团有限公司
南京金箔控股集团有限责任公司
宁波方太厨具有限公司
江阴模塑集团有限公司
万凯新材料股份有限公司
内蒙古锦联铝材有限公司
四川特驱农牧科技集团有限公司
江苏江南实业集团有限公司
好孩子儿童用品有限公司
唐山正丰钢铁有限公司
青岛国恩科技股份有限公司
山东亚太中慧集团有限公司
浙江永利实业集团有限公司
万邦德集团有限公司
林州凤宝管业有限公司
扬州恒润海洋重工有限公司
南京高速齿轮制造有限公司
闽源钢铁集团有限公司
深圳市德方纳米科技股份有限公司
四川剑南春（集团）有限责任公司
深圳市兆驰股份有限公司
云南玉溪仙福钢铁集团有限公司
健康元药业集团股份有限公司
广东生益科技股份有限公司
零跑汽车有限公司
今麦郎食品股份有限公司
长江精工钢结构（集团）股份有限公司
泰盛科技（集团）股份有限公司
湖北三宁化工股份有限公司
金沙河集团有限公司
江西立讯智造有限公司
山西宏达钢铁集团有限公司
明泉集团股份有限公司
安徽昊源化工集团有限公司
江苏磊达股份有限公司
山西高义钢铁有限公司
富奥汽车零部件股份有限公司
公牛集团股份有限公司
株洲旗滨集团股份有限公司
江苏瑞昕金属制品科技有限公司
四川郎酒股份有限公司
索通发展股份有限公司
科沃斯机器人股份有限公司
迪尚集团有限公司
内蒙古新太实业集团有限公司
山东华建铝业集团有限公司
内蒙古黄河能源科技集团有限责任公司
深圳市裕同包装科技股份有限公司
新洋丰农业科技股份有限公司
天津新能再生资源有限公司
浙江航民实业集团有限公司
山东联盟化工集团有限公司
金杯电工股份有限公司
四川铁骑力士实业有限公司
青海高景太阳能科技有限公司
安徽省贵航特钢有限公司
广东新宝电器股份有限公司
山东三星集团有限公司
浙江新安化工集团股份有限公司
浙江南都电源动力股份有限公司
